id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13293,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""環境面：響應 2050 淨零轉型關鍵戰略，攜手供應商實踐永續價值鏈  台新不遺餘力的在永續發展精益求精，因為 2050 淨零不僅是對永續金融發展的實現，更是台新對未來世代的承諾。"",""evidence_status"":""Yes"",""evidence_str"":""繼 2023 年建北大樓獲得碳中和及綠建築雙重認證後，台新金控總部大樓亦於 2024 年獲得台灣檢驗科技股份有限公司 (SGS) 確證 PAS 2060 碳中和聲明書。""}<end_of_turn>
<eos>"
13294,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""公司由PIS委員會統籌推動機密資訊保護相關政策，並透過定期會議檢討管理制度之適切性。不定期接受客戶進行稽核，以確保公司資訊保護機制落實執行。"",""evidence_status"":""Yes"",""evidence_str"":""2024年度未發生任何客戶稽核中揭露之重大缺失，亦無涉及侵犯隱私或遺失機密資訊之事件。""}<end_of_turn>
<eos>"
13295,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""玉山積極推動內部減碳轉型，範疇一和二減碳 48.6%，已提前達成 2030 年 SBT 要求目標。"",""evidence_status"":""Yes"",""evidence_str"":""在財務碳排放面向，成立跨部門的減碳轉型工作群，導入財務碳排放管理系統，提升碳排數據的透明度與即時性，朝向系統化、標準化與自動化目標邁進。同時，在產業推動層面扮演關鍵觸角角色，擔任 2024 年永續金融先行者聯盟第二屆輪值主席，並在「金融業淨零推動工作平臺」擔任「政策與指引組」召集人，完成訂定適用於整體金融業的「轉型授信審查參考指南」，為臺灣金融業在淨零轉型的道路上建立重要的基礎工程。""}<end_of_turn>
<eos>"
13296,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13297,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為了落實減碳行動，我們持續推動提升再生能源使用、改善能源使用效率、發展低碳產品、執行內部碳定價機制等措施，並依循 1.5℃減碳路徑進行脫碳管理。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年緯創資通集團全球據點的直接排放與能源間接（市場別）溫室氣體排放總量為 68,194.78 公噸二氧化碳當量，較 2023 年減少 22.4%，相較基準年則降低 58.7%。這一減碳成果的主要驅動力，除了全球營運據點導入節能技改專案以提升能源使用效率外，更關鍵的是透過增建太陽能發電設備、與綠電廠商簽署再生能源購買協議（Power Purchase Agreement, PPA）、以及購買再生能源憑證（Renewable Energy Certificate, REC）等方式，積極提升再生能源使用比率。    範疇三的總排放量相較基準年下降 8.2%，而類別 1（"
13298,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2024 年本公司從深耕「友善環境行動」、推動「健康促進倡議」、實踐「人道正義關懷」三大策略層次實踐企業社會責任，並規劃相關推動專案，另視專案性質訂定相關關鍵績效指標，致力引領國人與自然和諧共存、推動運動風氣、扶持健康醫療、平衡社會資源及機會分配落差，落實金融保險業永續核心價值。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13299,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""採取多項策略以達成核心業務及供應鏈的淨零排放目標，落實綠色營運。"",""evidence_status"":""Yes"",""evidence_str"":""遵循科學基礎減碳目標 (SBTi)，另於 2024 年加入 RE100 倡議組織，提高再生能源比例，""}<end_of_turn>
<eos>"
13300,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""統一超商致力於促進多元與多樣、確保資源與機會的公平分配，並營造包容性的環境，讓每個個人都能感受到被尊重與接納。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13301,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以期落實「零工傷」目標。"",""evidence_status"":""Yes"",""evidence_str"":""2024年台灣及中國大陸之輕傷工傷事故發生原因分別為捲夾、物體飛落、墜落，事發後台泥針對原因進行瞭解，針對工傷易發場域加強巡檢，如和平電廠定期進行主管稽查及每月各部職安代表負責區域巡檢；提升訪廠頻率及增設教育訓練等，避免同樣事故再發，""}<end_of_turn>
<eos>"
13302,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13303,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13304,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台泥以邁開採邊復育為原則，台灣及中國大陸礦區皆依當地法規，設置生物多樣性管理計畫(BMP)及礦區管理計畫(QRP)，加速演替過程，期能恢復開發前的原始生態，達到自然正成長(Nature Positive)。以原生種為復育目標，採兩種復育模式，一為建立苗圃及健化場，並與專家學者如保種中心及大學教授合作，培育礦區原生種。二為利用自然演替，令植生豐富度自然增加。CIMPOR、OYAK CEMENT 也將以優於法規的標準，逐步建立與執行生物多樣性計畫。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13305,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為保障高齡、青壯、婦女、弱勢及農民等目標客群之權益及財務健全，"",""evidence_status"":""Yes"",""evidence_str"":""兆豐銀行於審查貸款時除遵循 5P 授信原則，以防客戶過度舉債外，另定期辦理教育訓練，強化員工對客戶之瞭解 (KYC)，藉由淺顯易懂的溝通方式推薦客戶適合之金融商品 / 服務，避免不適宜之業務招攬或行銷行為，並提供多元化且便捷的申訴、意見溝通管道，以利即時回應客戶需求，提供更加友善之金融商品 / 服務。""}<end_of_turn>
<eos>"
13306,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""結合台灣廠區每年定期召開特別危害健康會議，滾動檢視高 風險職務族群。 ｜ 為落實職業長期暴露於工作危害因子所引起慢性的傷害、疾病或不適，聯電建立職場潛在慢性傷病通報關懷機制，成立職業疾病調查小組，"",""evidence_status"":""Yes"",""evidence_str"":""成員由勞工健康服務醫師、人力資源處之健康發展課及風險管理暨安環處等共同組成，必要時會同進行現場作業觀察，提出建議與改善，朝工程控制、通風改善，從源頭優先杜絕危害暴露因子，將個人防護器具作為最後一道防線。2014 至 2024 年止，共計 5 件關懷案例 (2024 年無新增)。""}<end_of_turn>
<eos>"
13307,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13308,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""企業同仁以體驗的方式認識不同性質的服務單位，並在未來有機會提供長期的服務，成為地方創生的推手，深耕志願服務。"",""evidence_status"":""Yes"",""evidence_str"":""透過安排參訪活動，作為志工訓練的一環，""}<end_of_turn>
<eos>"
13309,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，聯電將持續積極於內部展開工作職務評估，為身心障礙人士增加更多就業機會。"",""evidence_status"":""Yes"",""evidence_str"":""聯電集團支持身心障礙人士就業，於台灣地區建立管道如校園大使專案等，進用肢體障礙、視障、聽語障、重器障、染色體異常等身心障礙人士。2024 年 12 月，聯電集團總計聘僱 146 位身心障礙人士。在聯電台灣廠區，共聘僱 124 位身心障礙人士，進用比例為 1.0%，符合台灣地區法令規範之進用比例 1.0%，顯示聯電對弱勢族群之照顧。""}<end_of_turn>
<eos>"
13310,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年針對新增供應商要求其簽署「供應商誠信政策函」，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年新進供應商簽署「供應商誠信政策函」，完成率達 100%。""}<end_of_turn>
<eos>"
13311,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為避免製程設備於維修 / 保養、開 / 停車或復車初期等製程條件較不穩定期間、批次製程中的換批或修改製程條件、清槽…等非常態作業期間潛在製程危害或事故發生，我們推動「程序 HazOp」(Procedural HazOp) 3 年計畫，"",""evidence_status"":""Yes"",""evidence_str"":""本年度重點為「緊急或異常停車作業」，計完成 72 項作業，執行率 100%。""}<end_of_turn>
<eos>"
13312,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台泥承諾2040年無淨毀林，並於2040年達到無淨損失(No Net Loss)並朝向自然正成長(Nature Positive Impact)發展、營運據點100%不位於世界遺產區域與國際自然保護聯盟(IUCN)I~IV類保護區內。也訂有生物多樣性管理政策，兩岸礦區100%制訂生物多樣性管理計畫(BMP)；兩岸、土耳其及葡萄牙100%制訂礦區復育計畫(QRP)。"",""evidence_status"":""Yes"",""evidence_str"":""兩岸礦區100%制訂生物多樣性管理計畫(BMP)；兩岸、土耳其及葡萄牙100%制訂礦區復育計畫(QRP)。""}<end_of_turn>
<eos>"
13313,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13314,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13315,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""大立光致力於產品研發與創新、研發專利成果、產品品質管理與法規遵循等，"",""evidence_status"":""Yes"",""evidence_str"":""最近二年的重要目標與績效達成度如下表：""}<end_of_turn>
<eos>"
13316,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本集團透過使用綠電作為主要減碳措施，並以「本集團 SBT 減碳目標」及「國家 2050 淨零碳排目標」兩種情境，分別推算綠電採購之各年度預期成本，"",""evidence_status"":""Yes"",""evidence_str"":""2024 年達 2 仟萬元，占營業成本的 0.02%，2030 年達 5.08 仟萬元，至 2050 年達 1.09 億元。""}<end_of_turn>
<eos>"
13317,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13318,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯發科技透過實踐 3A 策略推動產品普及，促進當地經濟與就業發展；"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13319,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯詠科技根據 SDGs 對應到的重大性主題以及長期深耕的相關 ESG 專案等，以 2024 年度績效作為回應 SDGs 的方向，進而作為企業未來營運方向。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13320,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13321,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台達董事會於 2022 年通過台達生物多樣性政策，致力從企業可努力範疇導入迴避、減輕、復育、抵銷及額外保育行動等作法，並與上游價值鏈夥伴共同合作，達成零淨損失（No Net Loss，簡稱 NNL），邁向 2050 年淨值正面效益（Net Positive Impact，簡稱 NPI）之最終目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13322,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們遵循 SBTI 之規則，預期在 2040 年後利用碳權抵減剩餘碳排放量，並以移除型之碳權做為首要採購目標。"",""evidence_status"":""Yes"",""evidence_str"":""2023 年隨著台灣碳權交易所成立，日月光投控即參與首批碳權交易，同時也是我們第一筆自願性碳權交易。採購標的為智利的垃圾掩埋 LFG 捕獲發電專案之碳權，該專案符合 6 項聯合國永續發展目標 1，我們期望採購碳權專案不僅僅是實現環境永續，也能帶動當地社會、經濟面向之永續發展。""}<end_of_turn>
<eos>"
13323,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""光寶公司致力於推動相關的氣候變遷因應對策， ｜ 2050 淨零排放及減碳目標制定更新，"",""evidence_status"":""Yes"",""evidence_str"":""設定符合 SBT ( 科學基礎減量目標 ) 的減排目標，並提出相較 2023 年，2033 年範疇一及範疇二減碳 58.8%，將在 SBT 短期目標的情境下達成每年減碳目標。 ｜ 2023 年更宣示 2050 淨零排放及減碳目標制定更新，於 2024 通過 SBTi 淨零目標審核。""}<end_of_turn>
<eos>"
