id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13871,Yes,1,yes,soft_vote,score_no=0.00085755;score_yes=0.99914246;n_members=5
13872,Yes,1,yes,soft_vote,score_no=0.00018362;score_yes=0.99981636;n_members=5
13873,Yes,1,yes,soft_vote,score_no=0.00002052;score_yes=0.99997950;n_members=5
13874,No,0,yes,soft_vote,score_no=0.85017061;score_yes=0.14982940;n_members=5
13875,Yes,1,yes,soft_vote,score_no=0.00995200;score_yes=0.99004797;n_members=5
13876,No,0,yes,soft_vote,score_no=0.58324346;score_yes=0.41675656;n_members=5
13877,No,0,yes,soft_vote,score_no=0.99979110;score_yes=0.00020889;n_members=5
13878,Yes,1,yes,soft_vote,score_no=0.09177861;score_yes=0.90822140;n_members=5
13879,Yes,1,yes,soft_vote,score_no=0.00005669;score_yes=0.99994330;n_members=5
13880,Yes,1,yes,soft_vote,score_no=0.40588497;score_yes=0.59411503;n_members=5
13881,Yes,1,yes,soft_vote,score_no=0.00098951;score_yes=0.99901047;n_members=5
13882,No,0,yes,soft_vote,score_no=0.99950861;score_yes=0.00049138;n_members=5
13883,Yes,1,yes,soft_vote,score_no=0.00003134;score_yes=0.99996865;n_members=5
13884,Yes,1,yes,soft_vote,score_no=0.00749708;score_yes=0.99250293;n_members=5
13885,Yes,1,yes,soft_vote,score_no=0.00015677;score_yes=0.99984322;n_members=5
13886,Yes,1,yes,soft_vote,score_no=0.00035996;score_yes=0.99964001;n_members=5
13887,No,0,yes,soft_vote,score_no=0.99394637;score_yes=0.00605362;n_members=5
13888,Yes,1,yes,soft_vote,score_no=0.00044801;score_yes=0.99955200;n_members=5
13889,Yes,1,yes,soft_vote,score_no=0.24147366;score_yes=0.75852630;n_members=5
13890,Yes,1,yes,soft_vote,score_no=0.00255497;score_yes=0.99744499;n_members=5
13891,Yes,1,yes,soft_vote,score_no=0.00048918;score_yes=0.99951085;n_members=5
13892,Yes,1,yes,soft_vote,score_no=0.00046936;score_yes=0.99953066;n_members=5
13893,Yes,1,yes,soft_vote,score_no=0.00004752;score_yes=0.99995246;n_members=5
13894,No,0,yes,soft_vote,score_no=0.99993046;score_yes=0.00006952;n_members=5
13895,Yes,1,yes,soft_vote,score_no=0.02498807;score_yes=0.97501193;n_members=5
13896,Yes,1,yes,soft_vote,score_no=0.00001381;score_yes=0.99998622;n_members=5
13897,Yes,1,yes,soft_vote,score_no=0.00016497;score_yes=0.99983501;n_members=5
13898,Yes,1,yes,soft_vote,score_no=0.00002678;score_yes=0.99997323;n_members=5
13899,Yes,1,yes,soft_vote,score_no=0.00010069;score_yes=0.99989930;n_members=5
13900,No,0,yes,soft_vote,score_no=0.99988626;score_yes=0.00011377;n_members=5
13901,Yes,1,yes,soft_vote,score_no=0.00001296;score_yes=0.99998706;n_members=5
13902,Yes,1,yes,soft_vote,score_no=0.00002075;score_yes=0.99997923;n_members=5
13903,Yes,1,yes,soft_vote,score_no=0.00002364;score_yes=0.99997635;n_members=5
13904,Yes,1,yes,soft_vote,score_no=0.00004872;score_yes=0.99995127;n_members=5
13905,No,0,yes,soft_vote,score_no=0.85623962;score_yes=0.14376038;n_members=5
13906,Yes,1,yes,soft_vote,score_no=0.04282260;score_yes=0.95717740;n_members=5
13907,Yes,1,yes,soft_vote,score_no=0.00033344;score_yes=0.99966657;n_members=5
13908,Yes,1,yes,soft_vote,score_no=0.00004285;score_yes=0.99995718;n_members=5
13909,Yes,1,yes,soft_vote,score_no=0.00012146;score_yes=0.99987853;n_members=5
13910,Yes,1,yes,soft_vote,score_no=0.00001195;score_yes=0.99998806;n_members=5
13911,Yes,1,yes,soft_vote,score_no=0.00001178;score_yes=0.99998823;n_members=5
13912,Yes,1,yes,soft_vote,score_no=0.01091251;score_yes=0.98908747;n_members=5
13913,Yes,1,yes,soft_vote,score_no=0.00001117;score_yes=0.99998882;n_members=5
13914,Yes,1,yes,soft_vote,score_no=0.00000978;score_yes=0.99999020;n_members=5
13915,Yes,1,yes,soft_vote,score_no=0.00002903;score_yes=0.99997096;n_members=5
13916,Yes,1,yes,soft_vote,score_no=0.46017825;score_yes=0.53982178;n_members=5
13917,Yes,1,yes,soft_vote,score_no=0.00003926;score_yes=0.99996076;n_members=5
13918,No,0,yes,soft_vote,score_no=0.99972569;score_yes=0.00027430;n_members=5
13919,Yes,1,yes,soft_vote,score_no=0.00007216;score_yes=0.99992783;n_members=5
13920,Yes,1,yes,soft_vote,score_no=0.00001530;score_yes=0.99998470;n_members=5
13921,Yes,1,yes,soft_vote,score_no=0.00001071;score_yes=0.99998932;n_members=5
13922,Yes,1,yes,soft_vote,score_no=0.00006620;score_yes=0.99993380;n_members=5
13923,Yes,1,yes,soft_vote,score_no=0.00001772;score_yes=0.99998228;n_members=5
13924,Yes,1,yes,soft_vote,score_no=0.01246360;score_yes=0.98753641;n_members=5
13925,Yes,1,yes,soft_vote,score_no=0.00305098;score_yes=0.99694903;n_members=5
13926,No,0,yes,soft_vote,score_no=0.99123506;score_yes=0.00876495;n_members=5
13927,Yes,1,yes,soft_vote,score_no=0.00001984;score_yes=0.99998019;n_members=5
13928,Yes,1,yes,soft_vote,score_no=0.00002657;score_yes=0.99997342;n_members=5
13929,No,0,yes,soft_vote,score_no=0.91986195;score_yes=0.08013805;n_members=5
13930,Yes,1,yes,soft_vote,score_no=0.00009017;score_yes=0.99990982;n_members=5
13931,Yes,1,yes,soft_vote,score_no=0.00079696;score_yes=0.99920304;n_members=5
13932,Yes,1,yes,soft_vote,score_no=0.00006647;score_yes=0.99993353;n_members=5
13933,Yes,1,yes,soft_vote,score_no=0.00006769;score_yes=0.99993230;n_members=5
13934,Yes,1,yes,soft_vote,score_no=0.00001154;score_yes=0.99998846;n_members=5
13935,Yes,1,yes,soft_vote,score_no=0.31915269;score_yes=0.68084733;n_members=5
13936,Yes,1,yes,soft_vote,score_no=0.21428416;score_yes=0.78571586;n_members=5
13937,Yes,1,yes,soft_vote,score_no=0.00007967;score_yes=0.99992033;n_members=5
13938,Yes,1,yes,soft_vote,score_no=0.32356336;score_yes=0.67643662;n_members=5
13939,Yes,1,yes,soft_vote,score_no=0.00003835;score_yes=0.99996164;n_members=5
13940,Yes,1,yes,soft_vote,score_no=0.00004858;score_yes=0.99995141;n_members=5
13941,Yes,1,yes,soft_vote,score_no=0.01046943;score_yes=0.98953055;n_members=5
13942,Yes,1,yes,soft_vote,score_no=0.00037090;score_yes=0.99962912;n_members=5
13943,Yes,1,yes,soft_vote,score_no=0.00004956;score_yes=0.99995043;n_members=5
13944,Yes,1,yes,soft_vote,score_no=0.00005828;score_yes=0.99994171;n_members=5
13945,Yes,1,yes,soft_vote,score_no=0.00012598;score_yes=0.99987400;n_members=5
13946,Yes,1,yes,soft_vote,score_no=0.00015360;score_yes=0.99984639;n_members=5
13947,Yes,1,yes,soft_vote,score_no=0.00007271;score_yes=0.99992727;n_members=5
13948,Yes,1,yes,soft_vote,score_no=0.00001649;score_yes=0.99998350;n_members=5
13949,Yes,1,yes,soft_vote,score_no=0.00001390;score_yes=0.99998610;n_members=5
13950,Yes,1,yes,soft_vote,score_no=0.00001675;score_yes=0.99998324;n_members=5
13951,Yes,1,yes,soft_vote,score_no=0.00000874;score_yes=0.99999125;n_members=5
13952,Yes,1,yes,soft_vote,score_no=0.23785608;score_yes=0.76214391;n_members=5
13953,Yes,1,yes,soft_vote,score_no=0.00001556;score_yes=0.99998446;n_members=5
13954,Yes,1,yes,soft_vote,score_no=0.00002178;score_yes=0.99997821;n_members=5
13955,No,0,yes,soft_vote,score_no=0.99995628;score_yes=0.00004373;n_members=5
13956,Yes,1,yes,soft_vote,score_no=0.00005289;score_yes=0.99994709;n_members=5
13957,No,0,yes,soft_vote,score_no=0.99986988;score_yes=0.00013010;n_members=5
13958,Yes,1,yes,soft_vote,score_no=0.00001577;score_yes=0.99998419;n_members=5
13959,Yes,1,yes,soft_vote,score_no=0.00002492;score_yes=0.99997508;n_members=5
13960,Yes,1,yes,soft_vote,score_no=0.00002354;score_yes=0.99997647;n_members=5
13961,No,0,yes,soft_vote,score_no=0.99975237;score_yes=0.00024765;n_members=5
13962,Yes,1,yes,soft_vote,score_no=0.00002729;score_yes=0.99997272;n_members=5
13963,Yes,1,yes,soft_vote,score_no=0.00001107;score_yes=0.99998891;n_members=5
13964,Yes,1,yes,soft_vote,score_no=0.00017676;score_yes=0.99982324;n_members=5
13965,Yes,1,yes,soft_vote,score_no=0.00002521;score_yes=0.99997477;n_members=5
13966,No,0,yes,soft_vote,score_no=0.60378339;score_yes=0.39621661;n_members=5
13967,Yes,1,yes,soft_vote,score_no=0.00009108;score_yes=0.99990892;n_members=5
13968,Yes,1,yes,soft_vote,score_no=0.01860906;score_yes=0.98139091;n_members=5
13969,Yes,1,yes,soft_vote,score_no=0.06382940;score_yes=0.93617061;n_members=5
13970,Yes,1,yes,soft_vote,score_no=0.00001341;score_yes=0.99998660;n_members=5
13971,Yes,1,yes,soft_vote,score_no=0.00004437;score_yes=0.99995563;n_members=5
13972,Yes,1,yes,soft_vote,score_no=0.00026735;score_yes=0.99973265;n_members=5
13973,Yes,1,yes,soft_vote,score_no=0.00001540;score_yes=0.99998462;n_members=5
13974,Yes,1,yes,soft_vote,score_no=0.31201476;score_yes=0.68798522;n_members=5
13975,Yes,1,yes,soft_vote,score_no=0.00001235;score_yes=0.99998767;n_members=5
13976,Yes,1,yes,soft_vote,score_no=0.00033484;score_yes=0.99966518;n_members=5
13977,Yes,1,yes,soft_vote,score_no=0.08848745;score_yes=0.91151255;n_members=5
13978,Yes,1,yes,soft_vote,score_no=0.00129245;score_yes=0.99870756;n_members=5
13979,Yes,1,yes,soft_vote,score_no=0.00296867;score_yes=0.99703134;n_members=5
13980,Yes,1,yes,soft_vote,score_no=0.00135523;score_yes=0.99864479;n_members=5
13981,Yes,1,yes,soft_vote,score_no=0.00022224;score_yes=0.99977776;n_members=5
13982,Yes,1,yes,soft_vote,score_no=0.02956442;score_yes=0.97043558;n_members=5
13983,No,0,yes,soft_vote,score_no=0.99998810;score_yes=0.00001191;n_members=5
13984,Yes,1,yes,soft_vote,score_no=0.00001798;score_yes=0.99998202;n_members=5
13985,Yes,1,yes,soft_vote,score_no=0.00002089;score_yes=0.99997909;n_members=5
13986,Yes,1,yes,soft_vote,score_no=0.00095718;score_yes=0.99904285;n_members=5
13987,Yes,1,yes,soft_vote,score_no=0.00003082;score_yes=0.99996917;n_members=5
13988,Yes,1,yes,soft_vote,score_no=0.00002461;score_yes=0.99997540;n_members=5
13989,Yes,1,yes,soft_vote,score_no=0.00087662;score_yes=0.99912339;n_members=5
13990,Yes,1,yes,soft_vote,score_no=0.00003432;score_yes=0.99996569;n_members=5
13991,Yes,1,yes,soft_vote,score_no=0.00001250;score_yes=0.99998751;n_members=5
13992,Yes,1,yes,soft_vote,score_no=0.02731394;score_yes=0.97268604;n_members=5
13993,Yes,1,yes,soft_vote,score_no=0.04164450;score_yes=0.95835550;n_members=5
13994,Yes,1,yes,soft_vote,score_no=0.00001752;score_yes=0.99998250;n_members=5
13995,Yes,1,yes,soft_vote,score_no=0.25599557;score_yes=0.74400446;n_members=5
13996,Yes,1,yes,soft_vote,score_no=0.00003387;score_yes=0.99996617;n_members=5
13997,Yes,1,yes,soft_vote,score_no=0.00003086;score_yes=0.99996915;n_members=5
13998,Yes,1,yes,soft_vote,score_no=0.00000954;score_yes=0.99999046;n_members=5
13999,Yes,1,yes,soft_vote,score_no=0.00018830;score_yes=0.99981169;n_members=5
14000,Yes,1,yes,soft_vote,score_no=0.07235592;score_yes=0.92764407;n_members=5
