id,evidence_quality,evidence_quality_raw,evidence_quality_source,evidence_quality_reason
13250,Clear,0,bert_multitask,score_clear=0.99544013;score_not_clear=0.00361867;score_misleading=0.00094111
13251,Not Clear,1,bert_multitask,score_clear=0.06883402;score_not_clear=0.92808008;score_misleading=0.00308589
13252,Clear,0,bert_multitask,score_clear=0.98177308;score_not_clear=0.01683015;score_misleading=0.00139667
13253,Clear,0,bert_multitask,score_clear=0.99790895;score_not_clear=0.00148516;score_misleading=0.00060586
13254,Clear,0,bert_multitask,score_clear=0.62881291;score_not_clear=0.36890566;score_misleading=0.00228142
13255,Clear,0,bert_multitask,score_clear=0.86916500;score_not_clear=0.12886506;score_misleading=0.00196992
13256,Not Clear,1,bert_multitask,score_clear=0.33972016;score_not_clear=0.65749067;score_misleading=0.00278910
13257,Clear,0,bert_multitask,score_clear=0.89386022;score_not_clear=0.10380023;score_misleading=0.00233953
13258,Clear,Clear,codex_fallback,mt_conf=0.509748<0.6;codex=Clear
13259,Clear,0,bert_multitask,score_clear=0.98000389;score_not_clear=0.01804731;score_misleading=0.00194874
13260,Clear,0,bert_multitask,score_clear=0.88245493;score_not_clear=0.11499135;score_misleading=0.00255362
13261,Not Clear,1,bert_multitask,score_clear=0.06011149;score_not_clear=0.93831235;score_misleading=0.00157622
13262,Not Clear,1,bert_multitask,score_clear=0.02440858;score_not_clear=0.97342253;score_misleading=0.00216887
13263,Clear,0,bert_multitask,score_clear=0.96195829;score_not_clear=0.03556753;score_misleading=0.00247424
13264,Clear,0,bert_multitask,score_clear=0.86468691;score_not_clear=0.13361806;score_misleading=0.00169503
13265,Clear,0,bert_multitask,score_clear=0.98211527;score_not_clear=0.01636200;score_misleading=0.00152276
13266,Clear,Clear,codex_fallback,mt_conf=0.574026<0.6;codex=Clear
13267,Clear,0,bert_multitask,score_clear=0.87955105;score_not_clear=0.11920452;score_misleading=0.00124451
13268,Clear,0,bert_multitask,score_clear=0.97155356;score_not_clear=0.02749223;score_misleading=0.00095418
13269,Clear,0,bert_multitask,score_clear=0.89155114;score_not_clear=0.10520215;score_misleading=0.00324683
13270,Clear,0,bert_multitask,score_clear=0.98274118;score_not_clear=0.01558626;score_misleading=0.00167254
13271,Clear,0,bert_multitask,score_clear=0.89393705;score_not_clear=0.10229035;score_misleading=0.00377256
13272,Clear,0,bert_multitask,score_clear=0.67806280;score_not_clear=0.31641227;score_misleading=0.00552494
13273,Not Clear,1,bert_multitask,score_clear=0.23969176;score_not_clear=0.75895828;score_misleading=0.00134993
13274,Clear,0,bert_multitask,score_clear=0.89093155;score_not_clear=0.10673424;score_misleading=0.00233428
13275,Not Clear,1,bert_multitask,score_clear=0.01555611;score_not_clear=0.98338300;score_misleading=0.00106093
13276,Clear,0,bert_multitask,score_clear=0.97434968;score_not_clear=0.02464136;score_misleading=0.00100901
13277,Clear,0,bert_multitask,score_clear=0.99619341;score_not_clear=0.00221008;score_misleading=0.00159654
13278,Clear,0,bert_multitask,score_clear=0.97714680;score_not_clear=0.02176965;score_misleading=0.00108351
13279,Clear,0,bert_multitask,score_clear=0.96812952;score_not_clear=0.02649843;score_misleading=0.00537208
13280,Clear,0,bert_multitask,score_clear=0.66750354;score_not_clear=0.33077461;score_misleading=0.00172183
13281,Not Clear,1,bert_multitask,score_clear=0.01573931;score_not_clear=0.98301238;score_misleading=0.00124834
13282,Clear,0,bert_multitask,score_clear=0.97909755;score_not_clear=0.01956018;score_misleading=0.00134228
13283,Clear,0,bert_multitask,score_clear=0.92769039;score_not_clear=0.06987498;score_misleading=0.00243458
13284,Clear,0,bert_multitask,score_clear=0.98869032;score_not_clear=0.00995170;score_misleading=0.00135796
13285,Not Clear,Not Clear,codex_fallback,mt_conf=0.507685<0.6;codex=Not Clear
13286,Clear,0,bert_multitask,score_clear=0.77691811;score_not_clear=0.21959952;score_misleading=0.00348236
13287,Clear,0,bert_multitask,score_clear=0.82081652;score_not_clear=0.17640416;score_misleading=0.00277926
13288,Clear,0,bert_multitask,score_clear=0.69121641;score_not_clear=0.30547264;score_misleading=0.00331093
13289,Clear,0,bert_multitask,score_clear=0.99534649;score_not_clear=0.00386521;score_misleading=0.00078836
13290,Clear,0,bert_multitask,score_clear=0.99804306;score_not_clear=0.00092825;score_misleading=0.00102863
13291,Clear,0,bert_multitask,score_clear=0.89173269;score_not_clear=0.10640296;score_misleading=0.00186435
13292,Not Clear,1,bert_multitask,score_clear=0.21741609;score_not_clear=0.77998984;score_misleading=0.00259413
13293,Clear,0,bert_multitask,score_clear=0.99069160;score_not_clear=0.00785317;score_misleading=0.00145521
13294,Not Clear,1,bert_multitask,score_clear=0.17015071;score_not_clear=0.82801437;score_misleading=0.00183487
13295,Clear,0,bert_multitask,score_clear=0.98028529;score_not_clear=0.01865144;score_misleading=0.00106331
13296,Clear,0,bert_multitask,score_clear=0.96911556;score_not_clear=0.02987872;score_misleading=0.00100577
13297,Clear,0,bert_multitask,score_clear=0.99661726;score_not_clear=0.00261153;score_misleading=0.00077132
13298,Clear,Clear,codex_fallback,mt_conf=0.552959<0.6;codex=Clear
13299,Clear,0,bert_multitask,score_clear=0.98447937;score_not_clear=0.01450338;score_misleading=0.00101733
13300,Not Clear,1,bert_multitask,score_clear=0.05675008;score_not_clear=0.94063359;score_misleading=0.00261639
13301,Clear,0,bert_multitask,score_clear=0.88252366;score_not_clear=0.11598349;score_misleading=0.00149283
13302,Clear,0,bert_multitask,score_clear=0.69615489;score_not_clear=0.30109575;score_misleading=0.00274934
13303,Not Clear,Not Clear,codex_fallback,mt_conf=0.533502<0.6;codex=Not Clear
13304,Clear,0,bert_multitask,score_clear=0.94452924;score_not_clear=0.05335964;score_misleading=0.00211111
13305,Clear,0,bert_multitask,score_clear=0.97105205;score_not_clear=0.02817181;score_misleading=0.00077612
13306,Clear,0,bert_multitask,score_clear=0.98052657;score_not_clear=0.01813856;score_misleading=0.00133481
13307,Clear,0,bert_multitask,score_clear=0.90942073;score_not_clear=0.08250900;score_misleading=0.00807028
13308,Not Clear,1,bert_multitask,score_clear=0.21559148;score_not_clear=0.78281319;score_misleading=0.00159538
13309,Clear,0,bert_multitask,score_clear=0.99756843;score_not_clear=0.00177906;score_misleading=0.00065255
13310,Clear,0,bert_multitask,score_clear=0.89022350;score_not_clear=0.10763797;score_misleading=0.00213846
13311,Clear,0,bert_multitask,score_clear=0.96531117;score_not_clear=0.03302746;score_misleading=0.00166143
13312,Clear,0,bert_multitask,score_clear=0.79055691;score_not_clear=0.20443177;score_misleading=0.00501134
13313,Clear,0,bert_multitask,score_clear=0.89295417;score_not_clear=0.10502260;score_misleading=0.00202328
13314,Not Clear,1,bert_multitask,score_clear=0.10458513;score_not_clear=0.89404428;score_misleading=0.00137060
13315,Not Clear,1,bert_multitask,score_clear=0.05703086;score_not_clear=0.94129771;score_misleading=0.00167145
13316,Clear,0,bert_multitask,score_clear=0.98535281;score_not_clear=0.01346303;score_misleading=0.00118418
13317,Not Clear,1,bert_multitask,score_clear=0.13076831;score_not_clear=0.86501950;score_misleading=0.00421220
13318,Not Clear,1,bert_multitask,score_clear=0.14714238;score_not_clear=0.84677303;score_misleading=0.00608452
13319,Not Clear,1,bert_multitask,score_clear=0.10427221;score_not_clear=0.89261287;score_misleading=0.00311488
13320,Clear,0,bert_multitask,score_clear=0.97342515;score_not_clear=0.02403450;score_misleading=0.00254035
13321,Not Clear,1,bert_multitask,score_clear=0.17961442;score_not_clear=0.81736690;score_misleading=0.00301865
13322,Clear,0,bert_multitask,score_clear=0.98798007;score_not_clear=0.01116773;score_misleading=0.00085226
13323,Clear,0,bert_multitask,score_clear=0.99569231;score_not_clear=0.00338878;score_misleading=0.00091891
13324,Clear,0,bert_multitask,score_clear=0.85825104;score_not_clear=0.13914543;score_misleading=0.00260353
13325,Clear,0,bert_multitask,score_clear=0.98964405;score_not_clear=0.00960139;score_misleading=0.00075454
13326,Clear,0,bert_multitask,score_clear=0.98553318;score_not_clear=0.01243059;score_misleading=0.00203623
13327,Not Clear,1,bert_multitask,score_clear=0.05525259;score_not_clear=0.94358355;score_misleading=0.00116380
13328,Not Clear,1,bert_multitask,score_clear=0.19624452;score_not_clear=0.80231106;score_misleading=0.00144440
13329,Not Clear,1,bert_multitask,score_clear=0.01715783;score_not_clear=0.98228204;score_misleading=0.00056011
13330,Clear,0,bert_multitask,score_clear=0.81460410;score_not_clear=0.18296404;score_misleading=0.00243184
13331,Not Clear,Not Clear,codex_fallback,mt_conf=0.513653<0.6;codex=Not Clear
13332,Clear,0,bert_multitask,score_clear=0.95788181;score_not_clear=0.03946103;score_misleading=0.00265716
13333,Clear,0,bert_multitask,score_clear=0.97776914;score_not_clear=0.01999124;score_misleading=0.00223951
13334,Not Clear,1,bert_multitask,score_clear=0.05138887;score_not_clear=0.94734997;score_misleading=0.00126108
13335,Clear,0,bert_multitask,score_clear=0.94695914;score_not_clear=0.05109684;score_misleading=0.00194406
13336,Clear,0,bert_multitask,score_clear=0.64747542;score_not_clear=0.34816995;score_misleading=0.00435459
13337,Clear,0,bert_multitask,score_clear=0.94422346;score_not_clear=0.05395927;score_misleading=0.00181727
13338,Clear,0,bert_multitask,score_clear=0.98681730;score_not_clear=0.01120900;score_misleading=0.00197375
13339,Not Clear,1,bert_multitask,score_clear=0.01883371;score_not_clear=0.98026294;score_misleading=0.00090338
13340,Clear,0,bert_multitask,score_clear=0.98404515;score_not_clear=0.01498663;score_misleading=0.00096821
13341,Clear,0,bert_multitask,score_clear=0.87365592;score_not_clear=0.12458602;score_misleading=0.00175811
13342,Clear,0,bert_multitask,score_clear=0.99730241;score_not_clear=0.00207429;score_misleading=0.00062337
13343,Clear,Clear,codex_fallback,mt_conf=0.517347<0.6;codex=Clear
13344,Clear,0,bert_multitask,score_clear=0.94667953;score_not_clear=0.05092401;score_misleading=0.00239639
13345,Clear,0,bert_multitask,score_clear=0.91240114;score_not_clear=0.08589436;score_misleading=0.00170446
13346,Not Clear,1,bert_multitask,score_clear=0.03049636;score_not_clear=0.96853358;score_misleading=0.00097001
13347,Clear,0,bert_multitask,score_clear=0.64977407;score_not_clear=0.34488624;score_misleading=0.00533967
13348,Clear,0,bert_multitask,score_clear=0.96987367;score_not_clear=0.02850789;score_misleading=0.00161844
13349,Clear,0,bert_multitask,score_clear=0.94562262;score_not_clear=0.05241819;score_misleading=0.00195923
13350,Clear,0,bert_multitask,score_clear=0.93628365;score_not_clear=0.06114648;score_misleading=0.00256994
13351,Clear,0,bert_multitask,score_clear=0.94756764;score_not_clear=0.05035021;score_misleading=0.00208212
13352,Clear,0,bert_multitask,score_clear=0.96047312;score_not_clear=0.03830500;score_misleading=0.00122197
13353,Clear,Clear,codex_fallback,mt_conf=0.584304<0.6;codex=Clear
13354,Clear,0,bert_multitask,score_clear=0.98225003;score_not_clear=0.01639406;score_misleading=0.00135599
13355,Clear,0,bert_multitask,score_clear=0.97504485;score_not_clear=0.02323562;score_misleading=0.00171952
13356,Clear,0,bert_multitask,score_clear=0.99538249;score_not_clear=0.00373755;score_misleading=0.00088002
13357,Not Clear,Not Clear,codex_fallback,mt_conf=0.575082<0.6;codex=Not Clear
13358,Not Clear,1,bert_multitask,score_clear=0.01037910;score_not_clear=0.98862273;score_misleading=0.00099819
13359,Not Clear,1,bert_multitask,score_clear=0.26612180;score_not_clear=0.73010546;score_misleading=0.00377268
13360,Clear,0,bert_multitask,score_clear=0.98742038;score_not_clear=0.01080955;score_misleading=0.00177015
13361,Not Clear,1,bert_multitask,score_clear=0.12663539;score_not_clear=0.86758810;score_misleading=0.00577650
13362,Clear,0,bert_multitask,score_clear=0.98081940;score_not_clear=0.01843576;score_misleading=0.00074480
13363,Not Clear,1,bert_multitask,score_clear=0.28452602;score_not_clear=0.71055579;score_misleading=0.00491819
13364,Clear,0,bert_multitask,score_clear=0.89200503;score_not_clear=0.10603672;score_misleading=0.00195823
13365,Not Clear,1,bert_multitask,score_clear=0.16300389;score_not_clear=0.83452761;score_misleading=0.00246854
13366,Not Clear,1,bert_multitask,score_clear=0.13371593;score_not_clear=0.86449224;score_misleading=0.00179190
13367,Clear,0,bert_multitask,score_clear=0.97390819;score_not_clear=0.02441807;score_misleading=0.00167384
13368,Clear,0,bert_multitask,score_clear=0.99586821;score_not_clear=0.00320910;score_misleading=0.00092264
13369,Clear,Clear,codex_fallback,mt_conf=0.587679<0.6;codex=Clear
13370,Clear,0,bert_multitask,score_clear=0.99274302;score_not_clear=0.00636883;score_misleading=0.00088811
13371,Clear,0,bert_multitask,score_clear=0.72145844;score_not_clear=0.27716476;score_misleading=0.00137678
13372,Not Clear,1,bert_multitask,score_clear=0.10737192;score_not_clear=0.89020526;score_misleading=0.00242286
13373,Not Clear,1,bert_multitask,score_clear=0.04880641;score_not_clear=0.94960779;score_misleading=0.00158580
13374,Clear,0,bert_multitask,score_clear=0.98034281;score_not_clear=0.01857784;score_misleading=0.00107933
13375,Clear,0,bert_multitask,score_clear=0.94689047;score_not_clear=0.05179281;score_misleading=0.00131675
13376,Clear,0,bert_multitask,score_clear=0.65637916;score_not_clear=0.33659232;score_misleading=0.00702850
13377,Clear,Clear,codex_fallback,mt_conf=0.523661<0.6;codex=Clear
13378,Clear,0,bert_multitask,score_clear=0.99533844;score_not_clear=0.00334411;score_misleading=0.00131740
13379,Clear,0,bert_multitask,score_clear=0.97034371;score_not_clear=0.02810389;score_misleading=0.00155239
13380,Clear,Clear,codex_fallback,mt_conf=0.504933<0.6;codex=Clear
13381,Clear,0,bert_multitask,score_clear=0.97878540;score_not_clear=0.01887160;score_misleading=0.00234297
13382,Clear,0,bert_multitask,score_clear=0.79358613;score_not_clear=0.20410599;score_misleading=0.00230783
13383,Clear,0,bert_multitask,score_clear=0.99044800;score_not_clear=0.00882711;score_misleading=0.00072490
13384,Clear,0,bert_multitask,score_clear=0.99575692;score_not_clear=0.00338055;score_misleading=0.00086254
13385,Clear,0,bert_multitask,score_clear=0.64791006;score_not_clear=0.34227657;score_misleading=0.00981340
13386,Clear,0,bert_multitask,score_clear=0.96281928;score_not_clear=0.03586265;score_misleading=0.00131813
13387,Clear,0,bert_multitask,score_clear=0.98530525;score_not_clear=0.01382601;score_misleading=0.00086866
13388,Not Clear,1,bert_multitask,score_clear=0.28680539;score_not_clear=0.70920473;score_misleading=0.00398988
13389,Clear,0,bert_multitask,score_clear=0.99438006;score_not_clear=0.00457670;score_misleading=0.00104325
13390,Clear,Clear,codex_fallback,mt_conf=0.553957<0.6;codex=Clear
13391,Clear,0,bert_multitask,score_clear=0.75210726;score_not_clear=0.24343048;score_misleading=0.00446227
13392,Clear,0,bert_multitask,score_clear=0.78225571;score_not_clear=0.21494249;score_misleading=0.00280189
13393,Clear,0,bert_multitask,score_clear=0.86449963;score_not_clear=0.13285086;score_misleading=0.00264959
13394,Not Clear,1,bert_multitask,score_clear=0.27836826;score_not_clear=0.72019547;score_misleading=0.00143630
13395,Clear,Clear,codex_fallback,mt_conf=0.579777<0.6;codex=Clear
13396,Clear,0,bert_multitask,score_clear=0.99331552;score_not_clear=0.00528542;score_misleading=0.00139899
13397,Clear,0,bert_multitask,score_clear=0.84302634;score_not_clear=0.15229477;score_misleading=0.00467889
13398,Clear,0,bert_multitask,score_clear=0.97816968;score_not_clear=0.02047242;score_misleading=0.00135786
13399,Not Clear,1,bert_multitask,score_clear=0.03866947;score_not_clear=0.96022254;score_misleading=0.00110801
13400,Clear,0,bert_multitask,score_clear=0.98911512;score_not_clear=0.00966590;score_misleading=0.00121901
13401,Not Clear,1,bert_multitask,score_clear=0.31830761;score_not_clear=0.67372787;score_misleading=0.00796449
13402,Not Clear,1,bert_multitask,score_clear=0.05498562;score_not_clear=0.94139069;score_misleading=0.00362374
13403,Clear,0,bert_multitask,score_clear=0.99234629;score_not_clear=0.00693418;score_misleading=0.00071950
13404,Not Clear,Not Clear,codex_fallback,mt_conf=0.556199<0.6;codex=Not Clear
13405,Clear,0,bert_multitask,score_clear=0.98981339;score_not_clear=0.00848115;score_misleading=0.00170553
